Traj h7	74.850000	77.166000	ComeHere 0.004307
Traj h7	77.217000	79.675000	Help 0.014924
Traj h7	80.088000	82.097000	PerformTask 0.014253
Traj h7	88.085000	90.134000	PerformTask 0.016092
Traj h7	90.193000	92.412000	Help 0.035717
Traj h7	92.509000	94.676000	PerformTask 0.013131
Traj h7	94.861000	97.344000	Help 0.029032
Traj h7	102.322000	103.960000	Park 0.018719
Traj h7	104.925000	106.795000	PerformTask 0.014805
Traj h7	107.045000	108.882000	ComeHere 0.012172
Traj h7	109.295000	111.356000	ComeCloser 0.015129
Traj h7	148.024000	150.101000	Park 0.005682
Traj h7	150.461000	153.085000	PerformTask 0.003326
Traj h7	153.085000	155.314000	Park 0.006628
Traj h7	155.525000	157.965000	ComeHere 0.007918
Traj h7	263.946000	265.727000	ComeCloser 0.015857
Traj h7	265.727000	268.203000	WantSitDown 0.022645
Traj h7	268.203000	270.925000	WantSitDown 0.017741
Traj h7	270.925000	274.070000	ComeCloser 0.019700
Traj h8	10.473000	12.473000	WantSitDown 0.005771
Traj h8	15.381000	17.319000	PerformTask 0.008894
Traj h8	17.610000	19.916000	WantSitDown 0.004899
Traj h8	21.436000	23.191000	WantSitDown 0.011599
Traj h8	27.379000	30.491000	PerformTask 0.001055
Traj h8	30.492000	32.933000	PerformTask 0.000905
Traj h8	32.940000	35.196000	PerformTask 0.000634
Traj h8	35.196000	37.396000	PerformTask 0.001384
Traj h8	45.778000	48.226000	ComeHere 0.007370
Traj h8	49.312000	51.899000	ComeHere 0.013163
Traj h8	52.230000	55.179000	ComeHere 0.010130
Traj h8	55.419000	57.503000	ComeCloser 0.010991
Traj h8	72.400000	74.417000	Help 0.005709
Traj h8	74.850000	77.166000	PerformTask 0.004021
Traj h8	77.217000	79.675000	PerformTask 0.006619
Traj h8	80.088000	82.097000	Help 0.014098
Traj h8	88.085000	90.134000	WantSitDown 0.006273
Traj h8	90.193000	92.412000	PerformTask 0.007783
Traj h8	92.509000	94.676000	WantSitDown 0.008229
Traj h8	94.861000	97.344000	WantSitDown 0.010935
Traj h8	102.322000	103.960000	PerformTask 0.011560
Traj h8	104.925000	106.795000	ComeHere 0.011358
Traj h8	107.045000	108.882000	PerformTask 0.005132
Traj h8	109.295000	111.356000	PerformTask 0.012033
Traj h8	148.024000	150.101000	PerformTask 0.002350
Traj h8	150.461000	153.085000	Park 0.001832
Traj h8	153.085000	155.314000	PerformTask 0.002256
Traj h8	155.525000	157.965000	Park 0.002917
Traj h8	263.946000	265.727000	PerformTask 0.008935
Traj h8	265.727000	268.203000	ComeHere 0.009397
Traj h8	268.203000	270.925000	ComeHere 0.007014
Traj h8	270.925000	274.070000	ComeHere 0.005551
HOG h1	10.473000	12.473000	ComeHere 0.963579
HOG h1	15.381000	17.319000	ComeHere 0.948820
HOG h1	17.610000	19.916000	ComeHere 0.965927
HOG h1	21.436000	23.191000	ComeHere 0.929910
HOG h1	27.379000	30.491000	ComeHere 0.957024
HOG h1	30.492000	32.933000	ComeHere 0.955966
HOG h1	32.940000	35.196000	ComeHere 0.966482
HOG h1	35.196000	37.396000	ComeHere 0.962143
HOG h1	45.778000	48.226000	ComeHere 0.957239
HOG h1	49.312000	51.899000	ComeHere 0.968615
HOG h1	52.230000	55.179000	ComeHere 0.971854
HOG h1	55.419000	57.503000	ComeHere 0.954159
HOG h1	72.400000	74.417000	ComeHere 0.964471
HOG h1	74.850000	77.166000	ComeHere 0.921815
HOG h1	77.217000	79.675000	ComeHere 0.963164
HOG h1	80.088000	82.097000	ComeHere 0.961810
HOG h1	88.085000	90.134000	ComeHere 0.962834
HOG h1	90.193000	92.412000	ComeHere 0.959537
HOG h1	92.509000	94.676000	ComeHere 0.896283
HOG h1	94.861000	97.344000	ComeHere 0.964360
HOG h1	102.322000	103.960000	ComeHere 0.966375
